raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
iQOO Z9 256 GB Black,28999,Used,"Rajshahi, Shaheb Bazar",29/08,https://bikroy.com/shaheb-bazar/mobile-phones/iqoo-z9-256-gb-black-wANBzqw6sWrsvAyg4yfuyPtJ.html,3,2026-09-04T17:59:41.079625+00:00,individual,"📱 Iqoo z9 turbo 
💾 12/256 Variant
🎨 Beautiful Black colour
🎮 Gaming device 🔥
✅ Full genuine nothing change or service history 
🔋 Battery Health : 95%
6000 mhz big battery 🔋 Health 95%🔥
📍 Location: Vodra, Rajshahi
 Full box 
📩 Serious buyer inbox please or call
💸 Price slightly negotiable 🔥
🔄 Exchange Possible"
Google Pixel 7 128 GB Green,30000,Used,"Rajshahi, Shaheb Bazar",23 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/google-pixel-7-128-gb-green-d6hLAJdF9EAvohUgqi5NX1sG.html,5,2026-09-04T19:00:11.947576+00:00,individual,"Only Exchange with Samsung Galaxy S23 FE/ Nothing CMF 2 PRO/ Iphone 12/ Honor 200/ Redmi Turbo 4 Pro

Pixel 7 
8/128
Box+ Cash Memo Available 
Full Fresh Phone 
All Parts Original No Repair or Service History"
New Nothing Phone 3a Pro 256 GB Black,39000,Brand New,"Rajshahi, Kadirgonj",20/08,https://bikroy.com/kadirgonj/mobile-phones/new-nothing-phone-3a-pro-256-gb-black-64QA5WwklUlaWST2fRb6V1no.html,3,2026-09-04T19:00:30.251496+00:00,individual,"Nothing 3A pro... 12/256
All authentic waterproof
Showroom conditions"
Nothing Phone 2a 256 GB Black,24500,Used,"Rajshahi, Shah Makhdum",26/08,https://bikroy.com/shah-makhdum/mobile-phones/nothing-phone-2a-256-gb-black-rgfe2x3MUZKDUrHdTmUsag1D.html,5,2026-09-04T19:00:36.556397+00:00,individual,"ইউজের কারনে বডিতে ছোটখাটো দাগ আছে, কিন্তু ভিতরে সব ওকে,পলি করা আছে,  পারফরম্যান্স ও ব্যাটারি ব্যাকআপ অনেক ভালো।  ইন্ডিয়ান ফোন তাই সাথে কোন বক্স নেই। ক্যামেরা টাও জোস"
Nothing Phone 1 128 GB Black,22000,Used,"Rajshahi, Boalia",19/07,https://bikroy.com/boalia/mobile-phones/nothing-phone-1-128-gb-black-x48lq8d6pPsxusgm0p5cSE5T.html,3,2026-09-04T19:00:38.303410+00:00,individual,"Nothing Phone 1 mobile. Everything is okay, no problems, you can check it yourself. The phone gives very good and beautiful backup. It is a water-resistant phone. If you want to see it, come to the location. Only the phone will be given."
Apple iPhone 11 64 GB White,21500,Used,"Rajshahi, Bagmara",09/08,https://bikroy.com/bagmara/mobile-phones/apple-iphone-11-64-gb-white-dO1528mdIrxkkOyisFaNKXti.html,5,2026-09-04T19:00:44.081994+00:00,individual,"Super fresh condition
No problems in the phone at all
Only battery and display changed... Very good quality battery installed, gives 7 to 8 hours backup,,
Nothing to say about the camera... Both cameras are masha-allah ""absolute fire""
You will get NID card as security.
Inbox if you want to know anything else"
iQOO 256 GB Rose Gold,32000,Used,"Rajshahi, Vodra",21/08,https://bikroy.com/vodra/mobile-phones/iqoo-256-gb-rose-gold-dCaGHqAQVr1WlDUbfaXOkdJK.html,4,2026-09-04T19:00:45.112484+00:00,individual,Iqoo neo 10 8-256 has 3 month warranty. Indian border cross phone. The phone has no kind of problem. Nothing is changed.
Nothing Phone 3a 256 GB Black,30500,Used,"Rajshahi, Shah Makhdum",15/08,https://bikroy.com/shah-makhdum/mobile-phones/nothing-phone-3a-256-gb-black-3A7BBH5MD457gPA40bKJhLri.html,5,2026-09-04T19:00:45.832026+00:00,individual,"Full Fresh Condition just like new, used for a very few days, matte poly applied, selling because I will buy another phone. Price almost fixed ()"
Nothing Phone 2a Plus 256 GB Black,22500,Used,"Rajshahi, Bagha",30/08,https://bikroy.com/bagha/mobile-phones/nothing-phone-2a-plus-256-gb-black-dFnKV6cCjzP9Nq1fgqJFwW4Q.html,5,2026-09-04T19:00:46.640717+00:00,individual,"Nothing Phone 2a Plus 8/256/5G, dual speakers for loud sound. A 45W charger will be provided with the mobile. As security, it will be written down on an ID card. There are no problems with the mobile."
New Apple iPhone 17 Pro Max 256 GB Silver,149999,Brand New,"Dhaka, Tejgaon",31/08,https://bikroy.com/tejgaon/mobile-phones/new-apple-iphone-17-pro-max-256-gb-silver-dy5uCDfSuwBQ1fycjIlthQlt.html,5,2026-09-04T19:00:48.177579+00:00,individual,"The phone has been used for a very short time and with great care. Battery health is 100%, charged 44 times. Includes one physical SIM and one eSIM, along with the full box and cash memo. The phone is like new, nothing to inspect. Do not bargain. iPhone 17 Pro Max 256 GB"
Apple iPhone 15 128 GB Blue,68000,Used,"Khulna, Khulna Sadar",24/08,https://bikroy.com/khulna-sadar/mobile-phones/apple-iphone-15-128-gb-blue-1eLKo6lIgyuuUA7WQ2QmoIn9.html,5,2026-09-04T19:00:48.810233+00:00,individual,"iPhone 15
Original Battery = 87%
Box available
Cycle = 315 times charged.
The phone is brand new with no scratches, I am the first owner myself. Anyone who wants can take the phone and nothing in the phone has been replaced, everything is genuine.
WhatsApp me at 014XXXXXXXX"
Apple iPhone 14 Pro 128 GB White,65000,Used,"Shariatpur, Naria",18/08,https://bikroy.com/naria/mobile-phones/apple-iphone-14-pro-128-gb-white-dN4xvnGCb0PLhisggwZkOdhe.html,4,2026-09-04T19:00:49.450410+00:00,individual,"There are no problems with the phone, it comes with a cash memo and nothing else. There is no box, charger, or cable. There are no issues with the mobile, please check and test it before taking. Battery health is 82%."
Apple iPhone 12 Pro Max 128 GB White,65000,Used,"Jashore, Jashore Sadar",2 days ago,https://bikroy.com/jessore-sadar/mobile-phones/apple-iphone-12-pro-max-128-gb-white-B0tWLB1hXk7foXcjNQ77AU5N.html,5,2026-09-04T19:00:50.532723+00:00,individual,"This is my personal phone sent from America. The battery has been replaced. There is no box as it got ruined. There are no police issues whatsoever. The price can be reduced a little bit, but nothing unreasonable. You can call me to know the rest. 
Special Note: Please no media personnel call me."
Apple iPhone 14 Pro Max Hongkong Variant (Used),85000,Used,"Kushtia, Daulatpur, Kushtia",20/08,https://bikroy.com/daulatpur/mobile-phones/apple-iphone-14-pro-max-hongkong-variant-used-wIwczwx2hJoEtqMBQQ0KrANn.html,4,2026-09-04T19:00:50.833582+00:00,individual,"iPhone 14 Pro Max (128GB) – Singapore Variant

Condition: Like new, no scratches
Battery Health: 87%

Everything is original, nothing has been changed
Face ID, True Tone everything is working fine

Waterproof check can be done

Accessories: Phone + Box

Location: (Khulna Daulatpur)
Note: You need to come to the location to see the phone

Price: 85,000৳ (slightly negotiable)"
Apple iPhone 14 Pro Max 256 GB Purple,67000,Used,"Dhaka, Uttara",18/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-9YlfSQtiazmGp7tZJ6UkGjzY.html,3,2026-09-04T20:01:20.447954+00:00,individual,"The phone is completely fresh. Everything is original, nothing has been changed. Phone number 018XXXXXXXX"
Apple iPhone 14 Pro Max Dual SIM (Used),74500,Used,"Chattogram, Chandgaon",29/04,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-14-pro-max-dual-sim-used-hpJFXYCEfyNKudv2jICvFbH6.html,4,2026-09-04T20:01:35.199787+00:00,individual,"iPhone 14 Pro Max
Full box without cable
100% Waterproof, please check it yourself
100% Authentic
Deep Purple color
(Z/A) Hong Kong Variant (physical SIM use)
Battery Health 85% (original) 🔎
Storage 256GB
No scratches, looks like new🆕
Laminated
Price: 77k, Price Fixed
Face lock ✅🆗
True Tone ✅🆗
More details ⤵️

#The mobile is completely fresh, not a single scratch, nothing has been opened, everything is 100% original, you can check it yourself. I have used the mobile with great care, there is no problem at all. The mobile has the latest update installed.
The mobile is Deep Purple color, looks brand new, no issues, you will understand once you see it.
Whoever buys it will definitely be a winner.
Price Fixed

#Those who want to buy must come to the location.

#Interested buyers please inbox, others please do not disturb. Show more"
Apple iPhone 14 Pro Max 128 GB Purple,74999,Used,"Chattogram, Agrabad",29/06,https://bikroy.com/agrabad/mobile-phones/apple-iphone-14-pro-max-128-gb-purple-3NlBsx7zwrPcwxACxbXYyvJ4.html,5,2026-09-04T20:01:37.489706+00:00,individual,"Everything is fine.
Battery Health: 95%.
Nothing has been changed.
True Tone is OK.
It has been used with a lot of care, that's why the battery health is still 95%."
Apple iPhone 14 Pro Max Good (Used),90000,Used,"Chattogram, Kotwali, Chattogram",29/04,https://bikroy.com/kotwali/mobile-phones/apple-iphone-14-pro-max-good-used-6wztxBd96PpBsphryUOoF6K6.html,3,2026-09-04T20:01:38.510511+00:00,individual,"In excellent condition. Imported from Dubai Apple Store. Get 3 free covers. Nothing has been changed or repaired. Fixed price 90,000 BDT."
Nothing Phone CMF Phone 2 Pro 128 GB Green,27500,Used,"Chattogram, Patenga",24/07,https://bikroy.com/patenga/mobile-phones/nothing-phone-cmf-phone-2-pro-128-gb-green-BPOnnkYfDRtgMgFOGrCldofW.html,3,2026-09-04T20:01:40.585839+00:00,individual,"Fresh condition, box and charger are all included. Used for a very short time, inbox if you want to buy."
Nothing Phone 3a Pro 256 GB Black,48000,Used,"Chattogram, Baizid",08/07,https://bikroy.com/baizid/mobile-phones/nothing-phone-3a-pro-256-gb-black-hyjk1eftm2JW3HdAtpB5kCD3.html,3,2026-09-04T20:01:41.375553+00:00,individual,"14 day used only new mobile 
Location: polytechnical, East Delta University Pashe.
Real buyer knock 016XXXXXXXX"
New Nothing Phone 3a 256 GB Black,29500,Brand New,"Chattogram, Agrabad",23/05,https://bikroy.com/agrabad/mobile-phones/new-nothing-phone-3a-256-gb-black-dN0XrLxrlkCV7yarf0vCYCUt.html,5,2026-09-04T20:01:42.245209+00:00,individual,"Nothing Phone 3a (Black) 
8+8GB RAM 256GB ROM
Condition: Like brand new
Black
Enjoy a smooth and premium experience
Asking Price: 29,500৳ (negotiable)
Only phone available
I can provide a photocopy of my NID for security purposes; the bill and box were lost during a house move.
Exchange possible. Serious buyers only."
Nothing Phone 3a Pro 256 GB Gray,37999,Used,"Chattogram, Bandar, Chattogram",13/08,https://bikroy.com/bandar/mobile-phones/nothing-phone-3a-pro-256-gb-gray-84A4j57BZo790jxIUCnfwY2G.html,3,2026-09-04T20:01:43.730968+00:00,individual,"100% fresh
★Cashmamo will be given
★Used As secondary phone
★location must (bondor ctg)"
Vivo X200 FE 256 GB Yellow,48000,Used,"Chattogram, Alankar",11/06,https://bikroy.com/alankar/mobile-phones/vivo-x200-fe-256-gb-yellow-pGeNk9jHqEDXssunWT7ELHrk.html,5,2026-09-04T20:01:44.233256+00:00,individual,"I have the cash memo, nothing else. The set is just wow. The camera is deadly. It has never been opened or repaired. There are no problems at all. Only the color has faded on one side of the body due to using a cover, full security will be provided. Battery backup is 2 days. 
Display - LTPO AMOLED 
The mobile is incredibly fast, in a word, extraordinary. There are no problems with the set, you can check it as much as you want. Show more"
Nothing Phone 3a 128 (Used),25990,Used,"Chattogram, Nasirabad",14 hours ago,https://bikroy.com/nasirabad/mobile-phones/nothing-phone-3a-128-used-5SEQXK1X9fVCYj2066b202pY.html,4,2026-09-04T20:01:46.139477+00:00,individual,"Nothing phone 3a 8/128

🔥 Budget King — Everyday Smooth Performer! 🔥



⚡ Enjoy 8GB RAM | 128GB Storage | 5000mAh Battery | Super Clear Camera



👉Only one dot (beside front camera)



💰offer price -25,990💥💥



🚚 Delivery Available | 🔄 Exchange Available | 💳 EMI Available



🛡️ 15-Day Replacement Guarantee | Lifetime Service Warranty



📞 



🌐 www.decentbd.com



📍𝐅𝐢𝐧𝐥𝐚𝐲 𝐒𝐪𝐮𝐚𝐫𝐞, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram



📍𝐅𝐢𝐧𝐥𝐚𝐲 𝐒𝐨𝐮𝐭𝐡 𝐂𝐢𝐭𝐲, Level-5, Shop-525, Bahaddarhat, Chattogram



#decentbd Show more"
Nothing Phone 3a 256 GB White,33500,Used,"Chattogram, Satkania",21/05,https://bikroy.com/satkania/mobile-phones/nothing-phone-3a-256-gb-white-keDfTMKurYHi3VCnSmKgcAFK.html,3,2026-09-04T20:01:51.952243+00:00,individual,"Nothing Phone 3a (Global)
 4GB RAM / 256GB ROM
 Absolutely clean and fresh condition
 Global version
 Battery and performance are very good
 Camera, display, sound all perfect
 No issues, you can use it worry-free
 Perfect for those looking for a stylish and unique phone
 Inbox if interested."
Nothing Phone 3a 256 GB White,35500,Used,"Chattogram, Satkania",15/08,https://bikroy.com/satkania/mobile-phones/nothing-phone-3a-256-gb-white-iF0wsGqNf6RimxNJfobATtz9.html,3,2026-09-04T20:01:53.058199+00:00,individual,"Brand new, comes with everything."
Realme GT Neo5 SE 256 GB White,25999,Used,"Chattogram, Agrabad",13/05,https://bikroy.com/agrabad/mobile-phones/realme-gt-neo5-se-256-gb-white-jGo1BjYA97Xu9KoxhxWpvlg6.html,3,2026-09-04T20:01:55.535608+00:00,individual,"Gt neo 6se 
Fixed price
There are some scratches on the body and some light scratches on the back, nothing major. The volume button requires a slightly firmer press, which has been the case since the beginning, but it works fine. Everything else is perfect.
Box, charger, cash memo, and security documents are all available, and a high-quality protective cover will be provided."
Nothing Phone 3a 256 GB White,37000,Used,"Chattogram, Alankar",04/08,https://bikroy.com/alankar/mobile-phones/nothing-phone-3a-256-gb-white-fLWm2T6CH8W96feo8hhkdd2z.html,3,2026-09-04T20:01:56.750490+00:00,individual,"There is not much to say if someone wants a good phone then this is the perfect place you have come the rest will be understood when you meet face to face 
 
- 100% Original
- No type of problems
- Display, Touch, Camera, Speaker, Microphone, Fingerprint 
Location: Chattogram Sagarika Road Bitak Bazar 
 Only serious buyers please contact
WhatsApp:"
Nothing Phone 2a Plus 256 GB Gray,27000,Used,"Chattogram, Chandgaon",25/07,https://bikroy.com/chandgaon/mobile-phones/nothing-phone-2a-plus-256-gb-gray-kM0vxehtJVRLoUYfQOKCx7Mf.html,5,2026-09-04T20:01:56.952739+00:00,individual,"No problems at all, you can check and take it after seeing."
Nothing Phone 4a Pro 256 GB Graphite,60000,Used,"Chattogram, Chawkbazar",16 hours ago,https://bikroy.com/chawkbazar/mobile-phones/nothing-phone-4a-pro-256-gb-graphite-6ggKcyFENqXk13R43sWcpm84.html,3,2026-09-04T21:52:26.632697+00:00,individual,"Nothing 4a Pro
12/256
Few days used
Full boxed."
Nothing Phone 4a 128 GB White,42500,Used,"Chattogram, Chawkbazar",16 hours ago,https://bikroy.com/chawkbazar/mobile-phones/nothing-phone-4a-128-gb-white-7RSpRTRiw9T4Bc78usoxjTmW.html,3,2026-09-04T21:52:26.929071+00:00,individual,"Nothing phone 4a
8/128
with Box
few days used"
Samsung Galaxy S23 Ultra 256 GB Green,55000,Used,"Dhaka, Dhanmondi",14/08,https://bikroy.com/dhanmondi/mobile-phones/samsung-galaxy-s23-ultra-256-gb-green-coyIy0aoTyRpGLbeFchnEk26.html,5,2026-09-04T21:52:27.838489+00:00,individual,"Phone full fresh. No issue. Nothing changed. Green colour. USA variant. Official device.
Phone will have poly on. And good quality protector attached. Price only 55000.
8gb ram.
256 gb rom.
Extra payment required if you want Samsung original charger and back cover."
Apple iPhone 14 Plus 256 GB Blue,55000,Used,"Dhaka, Dhamrai",17/08,https://bikroy.com/dhamrai/mobile-phones/apple-iphone-14-plus-256-gb-blue-rf48c3tJ8BeRMDYFEetkD34p.html,5,2026-09-04T21:52:29.419928+00:00,individual,"iPhone 14 Plus Blue
Mint condition
256 GB
ZP/A
Single SIM
Battery Health-76 original
No issues
Nothing changed, box and everything available"
Apple iPhone 14 Pro Max 256 GB Purple,67899,Used,"Dhaka, Savar",10/08,https://bikroy.com/savar/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-r8c67Df9IADKHwJ6AfH7ouCO.html,5,2026-09-04T21:52:30.316976+00:00,individual,"Iphone 14 pro max 256gb with box
77% battery’s health, physical and esim. nothing changes just Backshall broken. R kono somossa nai, jodi keo kinte chan tobe call ba msg koren, jara real byar na tara plz ignore this post. price almost fixed."
Nothing Phone 4a Pro 256 GB Silver,58000,Used,"Dhaka, Savar",16 hours ago,https://bikroy.com/savar/mobile-phones/nothing-phone-4a-pro-256-gb-silver-rmUhiwYH5LofThyui6RIgSsR.html,5,2026-09-04T21:52:30.817791+00:00,individual,"Nothing 4A Pro | 8GB RAM + 256GB 

Premium Used Phone now at an attractive offer price! Smooth performance, stylish design, fresh condition 
 Muthophone Accessories. 2 E-162, Level-5 (Lift-4), Sena Shopping Complex, Nabinagar, Savar, Dhaka
 Limited Stock | Order Now!
 
Facebook: MUTHOPHONE ACCESSORIES 2"
Apple iPhone 15 Pro 128 GB,80000,Used,"Dhaka, Savar",21/08,https://bikroy.com/savar/mobile-phones/apple-iphone-15-pro-128-gb-93SMOFpYXk2n0fMpoqUs9ff8.html,3,2026-09-04T21:52:32.764350+00:00,individual,"The phone was brought from the UK.
 1st user
 Original Apple store cash memo and NID can be provided as documents.
 Box not available
 BH: 80%
 European variant
 1 e-SIM / 1 physical
 Everything is original on the phone, nothing has been changed or opened, it is 100% waterproof."
Apple iPhone 14 Pro 128 GB White,62500,Used,"Dhaka, Uttara",24/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-14-pro-128-gb-white-q2fBbIjftjUTlqxmlUCslbWt.html,5,2026-09-04T21:52:34.066152+00:00,individual,"128gb 
USA variant 
Battery Health 80%
All original parts 
Nothing has been changed"
