raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Apple iPhone 17 256 GB Black,91000,Used,"Chattogram, Nasirabad",17/08,https://bikroy.com/nasirabad/mobile-phones/apple-iphone-17-256-gb-black-rue7B5hSxNIvL7WYieRKX0ty.html,3,2026-08-26T12:09:47.832325+00:00,individual,"iPhone 17 USA (256GB) (BH100) (CC95)
Only 2 Months Used (100% Fresh Condition)
Full Box and Cash memo will be provided.
Location: Sunmar Ocean City."
Apple iPhone 16 Pro Max 256 GB White,118000,Used,"Rajshahi, Shaheb Bazar",6 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-16-pro-max-256-gb-white-5orCn8S778nKcPxvxENJdhSA.html,3,2026-08-26T12:09:49.818170+00:00,individual,"iPhone 16 Pro Max, 256 GB, 96% battery health, super condition, 7 days replacement guarantee, 1 year service warranty. Exchange possible. Our Address: Smart Choice, Shop No. 211, City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi. Call for details."
Samsung Galaxy A17 5G 128 GB Black,24000,Used,"Chattogram, Chandgaon",18/08,https://bikroy.com/chandgaon/mobile-phones/samsung-galaxy-a17-5g-128-gb-black-BMfkTC6EGefoGmopayItRCC.html,4,2026-08-26T12:09:52.426636+00:00,individual,"Samsung Galaxy A17 comes with a box and a free power bank. Used for only 1 month and 12 days. The phone is in like-new condition. No issues, no repairs, and no history of parts replacement. Everything works 100% perfectly. Contact me."
Samsung Galaxy A54 5G 128 GB Green,18000,Used,"Rajshahi, Kazla",11/08,https://bikroy.com/kazla/mobile-phones/samsung-galaxy-a54-5g-128-gb-green-BIRGegwcdjARLE3BJPBkq1Qu.html,3,2026-08-26T12:09:53.719656+00:00,individual,Samsung A54 for sale. Full fresh condition. Used almost 1 year. Phone's display ok. Protector is just broken. Asking price 18k. Bargaining option available. Contact 019XXXXXXXX
Xiaomi Redmi Turbo 4 Pro 256 GB White,35999,Used,"Dhaka, Jatrabari",3 hours ago,https://bikroy.com/jatrabari/mobile-phones/xiaomi-redmi-turbo-4-pro-256-gb-white-xiBGWSV44JTE9YZvPMSSHgWh.html,3,2026-08-26T12:09:55.179325+00:00,individual,"Redmi turbo 4 pro.
Ram - 12 gb.
Rom - 256 gb.
Full box."
Xiaomi Redmi Turbo 4 Pro 256 GB Black,35500,Used,"Dhaka, Uttara",1 day ago,https://bikroy.com/uttara/mobile-phones/xiaomi-redmi-turbo-4-pro-256-gb-black-zx1lkQRRAfHuIOwg3ovsrNW6.html,3,2026-08-26T12:09:55.825985+00:00,individual,"Redmi Turbo 4 Pro, all okay, fully fresh."
Xiaomi Redmi Turbo 5 Max 256 GB White,43990,Used,"Dhaka, Shyamoli",6 hours ago,https://bikroy.com/shyamoli/mobile-phones/xiaomi-redmi-turbo-5-max-256-gb-white-7SVmcdqHNB77DzcOD6KqYrx.html,3,2026-08-26T12:09:56.180111+00:00,individual,"Redmi Turbo 5 Max (12/256GB | CN Version) 
Flagship-level performance now at a more affordable price!
 Battery Health: 100%
 Charging Cycle: Charged only 21 times
 Condition: Full Box | Full Fresh | Just Like New
 Offer Price: ৳40,990/-
━━
 EXCHANGE AVAILABLE
━━
 Phone-e
 Shop No: 573, Level-5
 Shyamoli Square Shopping Mall, Dhaka"
Xiaomi Redmi Note 15 256 GB Silver,33000,Used,"Dhaka, Mirpur",22/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-redmi-note-15-256-gb-silver-xveqlzfKj3mMO8uamW4j8Ywg.html,5,2026-08-26T12:09:56.558797+00:00,individual,"Urgent Sale: Redmi Note 15 5G (Full Box)
Grab this completely fresh condition Redmi Note 15 5G phone. There are no issues with the phone, it is running as good as new.
Brief Description:
Model: Redmi Note 15 5G
Condition: Completely fresh, no performance or internal issues.
Included: Original charger, original cash memo/box."
Xiaomi Redmi K50i 256 GB Blue,16000,Used,"Dhaka, Uttara",17/08,https://bikroy.com/uttara/mobile-phones/xiaomi-redmi-k50i-256-gb-blue-2Bnej59adwhZ8w6KmGDw4atG.html,5,2026-08-26T12:09:57.254768+00:00,individual,"The mobile has no problems, it is in fresh condition. I urgently need money, so I want to sell it."
Xiaomi Redmi 15 128 GB Black,20990,Used,"Dhaka, Bashundhara City",1 hour ago,https://bikroy.com/bashundhara-city/mobile-phones/xiaomi-redmi-15-128-gb-black-dQDLbtMDpXh9JzMqGJhx5MJQ.html,5,2026-08-26T12:09:57.775740+00:00,individual,"Also, all documents will be provided from the showroom where I bought it.
New."
Samsung Galaxy S21 FE 128 GB White,20500,Used,"Rajshahi, Vodra",1 day ago,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-s21-fe-128-gb-white-uiFGWbnSmvt70hlIGeuGFmQN.html,3,2026-08-26T12:09:58.351340+00:00,individual,"Display Changed 
No box
All Ok , No issues 
Full Fresh"
Samsung Galaxy Z Flip 5 256 GB Pink,41900,Used,"Chattogram, Agrabad",6 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-z-flip-5-256-gb-pink-C5sASyiTUPFAy0aGckRuyTTa.html,3,2026-08-26T12:09:59.865191+00:00,individual,"Samsung ZFlip 5
Ram 8+256
With chgr"
