raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S21 FE 5G 128 GB Green,18000,Used,"Rajshahi, Shaheb Bazar",29/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-green-3pbJRRVPKwwC7J0pAFE2lygp.html,5,2026-09-02T05:11:20.845809+00:00,individual,All ok . No issue just Display change full fresh phone Brand new condition
Samsung Galaxy S21 FE 128 GB Purple,25000,Used,"Rajshahi, Shaheb Bazar",22/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-128-gb-purple-xpMeSEXU9SbL751vQH1oyysy.html,5,2026-09-02T05:11:21.423408+00:00,individual,"I will sell my used Samsung Galaxy S21 FE 5G phone due to an urgent need. The phone was purchased from 'Sumash Tech' at Bashundhara City in Dhaka. It is completely fresh and in running condition.
Condition and Performance: There are no scratches or dents on the phone's body, back shell, and camera glass. The external outlook is as fresh as new."
New Samsung Galaxy A26 256 GB Black,20000,Brand New,"Rajshahi, Shaheb Bazar",10/08,https://bikroy.com/shaheb-bazar/mobile-phones/new-samsung-galaxy-a26-256-gb-black-9PYtxOMsoaMdsgGvqIZf8720.html,3,2026-09-02T05:11:22.052574+00:00,individual,Samsung A 26 5g 8/256: New Indian phone 013XXXXXXXX
Samsung Galaxy S21 FE 5G 128 GB Gray,18500,Used,Rajshahi,15 hours ago,https://bikroy.com/rajshahi/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-gray-nsZdBr2QWShGcxKfKSr15kz4.html,5,2026-09-02T05:11:22.689490+00:00,individual,"Samsung Galaxy S21 FE
✅ Model: Samsung Galaxy S21 FE
✅ RAM: 8GB
✅ Storage: 128GB
✅ Display: 6.4”, 120Hz
✅ 5G Supported
✅ Wi-Fi 6 Supported
✅ Fingerprint Sensor
✅ Phone performance & overall condition ভালো
💰 Price: ৳18500
📍 Location: Rajshahi
📩 Interested হলে Inbox করুন।
⚠️ অযথা দামাদামি না করার অনুরোধ। Genuine buyer হলে দেখে-শুনে নিতে পারবেন।"
Samsung Galaxy S21 5G 256 GB Purple,24000,Used,"Rajshahi, Motihar",1 day ago,https://bikroy.com/motihar/mobile-phones/samsung-galaxy-s21-5g-256-gb-purple-5Db29E34KKOPkChXveRN45ba.html,5,2026-09-02T05:11:23.429922+00:00,individual,টাকার দরকার এজন্য সেল দিচ্ছি ফোন দেখতে হলে অবশ্যই লোকেশনে এসে দেখেশুনে চেক করে নিয়ে যাবেন ধন্যবাদ
Samsung Galaxy S20 FE 5G 128 GB Black,25000,Used,"Rajshahi, Uposahar",26/08,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s20-fe-5g-128-gb-black-A5up7M3sXurQNam3HEclKCiU.html,4,2026-09-02T05:11:24.201495+00:00,individual,ফোনটা একদম ফ্রেশ কন্ডিশন ফোনে কোনো খুতবা কোনো ইস্যু   নাই ।
Samsung Galaxy S21 FE 128 GB Gray,28500,Used,"Rajshahi, Tanore",29/08,https://bikroy.com/tanore/mobile-phones/samsung-galaxy-s21-fe-128-gb-gray-puj3391DSpS1WAK2izLvGQE3.html,3,2026-09-02T05:11:24.536793+00:00,individual,Sorom theke kena akdom notun er moto
Samsung Galaxy Note 20 5G 256 GB Gold,18000,Used,"Rajshahi, Vodra",18/08,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-note-20-5g-256-gb-gold-uPnsA3QpzDyKSKrrX2TYKoF7.html,5,2026-09-02T05:11:25.747303+00:00,individual,"Everything in the phone is fine except for a scratch in the spot marked in the picture. That is why I want to sell it at a low price. Alhamdulillah, the phone's camera and performance are very good, you will not find any flaws.
And yes, please do not embarrass yourself by offering unreasonable prices. The price will not drop much, at most 500/1000 will be reduced, not more than that. Therefore, only genuine buyers should contact. However, you have the opportunity to check it as much as you want. Show more"
New Samsung Galaxy S20+ 5G 256 GB Blue,22000,Brand New,"Rajshahi, Nawdapara",14 hours ago,https://bikroy.com/nawdapara/mobile-phones/new-samsung-galaxy-s20-5g-256-gb-blue-tJfheCLFodkvT5znEt7M8wzo.html,4,2026-09-02T05:11:25.946471+00:00,individual,ফোন একেবারে ওকে।  কোনই সমস্যা নাই। ফোনের অরজিনাল ডিসপ্লে । মাদারবোর্ডে কোন কাজ করা নাই। কেউ নিতে চাইলে এই নাম্বারে ফোন দিবেন 017XXXXXXXX
Samsung Galaxy S24 Ultra 512 GB Gold,83000,Used,"Chattogram, Nasirabad",13/07,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-dxEOFOvZ25AlGnrzJxS32fYG.html,3,2026-09-02T05:11:26.454814+00:00,individual,"Full box given 
12/512 
Vietnam variant
A very little dot in the screen otherwise all ok no scratch"
Samsung Galaxy S24 Ultra 256 GB Silver,86000,Used,"Chattogram, Double Mooring",25/06,https://bikroy.com/double-mooring/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-8PXh2Gu03AJT1bB0ruDMJrMv.html,5,2026-09-02T05:11:27.069367+00:00,individual,Comes with the original charging cable (unused) and 4 premium covers.
Samsung Galaxy A13 5G 64 GB Black,90000,Refurbished,"Chattogram, Pahartali",08/08,https://bikroy.com/pahartali/mobile-phones/samsung-galaxy-a13-5g-64-gb-black-p3ISjmwX6LuCUJMdQvHGXYYH.html,5,2026-09-02T05:11:27.675643+00:00,individual,"90.000 cash memo is available, contact if you want to"
New Samsung Galaxy s26 256 GB,114999,Brand New,"Chattogram, CDA Avenue",2 hours ago,https://bikroy.com/cda-avenue/mobile-phones/new-samsung-galaxy-s26-256-gb-mkbvfDnmZI7W37nvy1yxJadN.html,4,2026-09-02T05:11:28.742809+00:00,individual,"Display: 6.9"" QHD+ Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)
Processor: Snapdragon 8 Elite Gen 5, 
Camera: 200MP Wide, 50MP Ultrawide, 10MP 3x, 50MP 5x Telephoto, 12MP Selfie, 8K video recording
Battery: Li-Ion 5000 mAh battery,
Enjoy EMI facilities up to 36 months through credit cards from over 20 banks. (*Conditions apply*)"
Samsung Galaxy S24 Ultra 256 GB Silver,83000,Used,"Chattogram, Agrabad",09/05,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-kh0pyyOSp9vMh32h4kTV7h0k.html,3,2026-09-02T05:11:29.084697+00:00,individual,"• Full fresh - not a single scratch
• Full box available (IMEI & Serial. matched)
• 12GB RAM / 256GB Storage
• Official phone
• First owner (personal use)
• Price fixed
• With original 45W adapter + cable
Serious buyers only inbox me."
Samsung S26 ULTRA 12/256 NEW (Brand New),138000,Brand New,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-s26-ultra-12-256-new-brand-new-2WxjmLrCfvcfsaNHyOY3dzvR.html,0,2026-09-02T05:11:29.173616+00:00,individual,"🔳 INTACT SEAL PACK 
🔳 Storage: 12/256GB
🔳 Colour: BLUE
◾ Box And Original Cable


🔰 Our Speciality......................................

◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾Our All Product 7 Days replacement And 1 year Service Warranty



🔰 Our Showroom Address:


Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy S24 Ultra 256 GB Silver,79000,Used,"Chattogram, Kotwali, Chattogram",20/07,https://bikroy.com/kotwali/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-aQUrdG3t6ifUqQH27YqbQyQq.html,3,2026-09-02T05:11:29.592187+00:00,individual,No issues. Everything is original. The mobile has a screen protector and a lens protector applied. The memo will be provided with the mobile. You must come to the location to pick up the mobile.
New Samsung Galaxy Z Fold 5 256 GB White,95000,Brand New,"Chattogram, Pahartali",17/08,https://bikroy.com/pahartali/mobile-phones/new-samsung-galaxy-z-fold-5-256-gb-white-v8EDWq1XpUIkn6zAWYReuDh1.html,3,2026-09-02T05:11:30.344832+00:00,individual,Samsung z fold 5 Brand new condition 256 GB
Samsung Galaxy S24 512 GB Black,84990,Used,"Chattogram, CDA Avenue",23 hours ago,https://bikroy.com/cda-avenue/mobile-phones/samsung-galaxy-s24-512-gb-black-dJz194axAQNfQVFkz3a2lh5l.html,2,2026-09-02T05:11:31.069103+00:00,individual,"Samsung Galaxy S24 Ultra (12GB / 512GB). Only used for a few months. Ready stock. Get 20% extra trade-in value for your old phone! Warranty benefits: 15-day replacement guarantee, lifetime service warranty. Call now: Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram"
Samsung Galaxy S25 Ultra 256 GB Blue,103000,Used,Chattogram,11/05,https://bikroy.com/chattogram/mobile-phones/samsung-galaxy-s25-ultra-256-gb-blue-wBM6eUgeyaTvVHJYvkIn3vle.html,3,2026-09-02T05:11:31.824750+00:00,individual,Brand new condition. Not a single scratch. Used for three months. Box and cable included. You must come to my residence for the location. Price is almost fixed.
Samsung Galaxy S25+ 12/256GB FULL BOX (Used),85000,Used,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s25-12-256gb-full-box-used-uRUdDTM73SzH6xroD0NgA4Pf.html,0,2026-09-02T05:11:32.409731+00:00,individual,"🔳 TWO MONTH USED ONLY AS LIKE AS NEW CONDITION
🔳 Storage: 12/256gb
🔳 Colour: SILVER
◾ Original Cable AND BOX

🔰 Our Speciality......................................

◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾ All Products Original And Genuine.
◾Our All Product 7 Days replacement And 1 year Service Warranty



🔰 Our Showroom Address:


Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy S25 Ultra 256 GB Blue,85000,Used,"Chattogram, Chandgaon",29/08,https://bikroy.com/chandgaon/mobile-phones/samsung-galaxy-s25-ultra-256-gb-blue-qgJonU3FYSnjfXkrPCF7kGmV.html,3,2026-09-02T05:11:33.121376+00:00,individual,"I live abroad, the mobile is with me, it has not been used, just turned it on, if anyone wants to take it, please send an SMS."
Samsung Galaxy S24 Ultra 256 GB,79999,Used,"Chattogram, Muradpur",23 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-s24-ultra-256-gb-ARLo6IJ0uVoJnUMQDwWnr42H.html,4,2026-09-02T05:11:33.801222+00:00,individual,"Samsung Galaxy S24 Ultra
12GB RAM / 256GB
Full Box
TDRA Dual SIM
Snapdragon 8 Gen 3
200MP Quad Camera with OIS & 100X Space Zoom
12MP Selfie Camera
Battery: 5000mAh
Benefits:
15-day replacement guarantee
Device – Shop No: 319, 3rd Floor
CPDL RB Midtown Market, Muradpur, Chattogram"
Samsung Galaxy Z Flip6 512 GB White,130000,Used,"Chattogram, Mirsharai",08/08,https://bikroy.com/mirsharai/mobile-phones/samsung-galaxy-z-flip6-512-gb-white-4YS26EPVWOGhTN4W2Scx1hHv.html,3,2026-09-02T05:11:34.546242+00:00,individual,"Used for two months, still fully fresh, no problems with the mobile, like new"
Samsung Galaxy S22 Ultra 256 GB Black,50000,Used,"Chattogram, Kotwali, Chattogram",29/08,https://bikroy.com/kotwali/mobile-phones/samsung-galaxy-s22-ultra-256-gb-black-BxygghxCWWavye0Vqu1NwpQ2.html,4,2026-09-02T05:11:35.243275+00:00,individual,Full fresh 12/256 Vietnam variant
Samsung Z 16 GB Blue,45000,Used,"Chattogram, Khulshi",1 day ago,https://bikroy.com/khulshi/mobile-phones/samsung-z-16-gb-blue-mttM7VbSHdRMrG4lwpmor7A5.html,3,2026-09-02T05:11:35.984984+00:00,individual,"SAMSUNG Z FLIP4 
8/128
PRICE NEGOTIABLE"
Samsung Galaxy S24 Ultra 256 GB Black,75990,Used,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-5ora4ajEP6XBgOPqfVpEWN19.html,5,2026-09-02T05:11:37.612486+00:00,individual,"Samsung Galaxy S24 Ultra. Only few days used | Full fresh condition. 12GB RAM | 256GB Storage. Flagship Pro Camera. Premium Titanium Design. Super smooth performance. Price: 75,990৳"
Samsung Galaxy S24 Ultra 256 GB Gray,75990,Used,"Chattogram, CDA Avenue",23 hours ago,https://bikroy.com/cda-avenue/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gray-BhbPjfr2kdancDStmRasDquV.html,3,2026-09-02T05:11:37.644148+00:00,individual,"S24 ultra 12/256 
Duel sim
full fresh 
14 days replacement gurranty 1year service warranty 
Decent,finlay square ,4th ,floor,406
call us 018XXXXXXXX"
Samsung Galaxy S24 Ultra 256 GB Silver,72000,Used,"Chattogram, Hathazari",25/08,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-1iBqKlZRBs6El5rUvG2p10xj.html,5,2026-09-02T05:11:37.946675+00:00,individual,"12gb 256gb without box
Dual physical sim
Call record build in
Cash memo and 2 back cover"
Samsung Galaxy A35 128 GB Pink,23990,Used,"Chattogram, Agrabad",23 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-a35-128-gb-pink-uoH420XnoQFDCFqm5XQP5yAC.html,2,2026-09-02T05:11:38.494280+00:00,individual,"Set in fully fresh condition 
100% ok
Ram 8+128
With charger and cash memo"
Samsung Galaxy S23 256 GB,24500,Used,"Chattogram, Jamalkhan",1 day ago,https://bikroy.com/jamalkhan/mobile-phones/samsung-galaxy-s23-256-gb-6pIeRUKTcuhCKfP9Nd9OCnMo.html,4,2026-09-02T05:11:38.945205+00:00,individual,"Phone কখনো খোলা হয়নি / কোনো fitting বা repair করা হয়নি
 Box নেই
 যা যা দেওয়া হ
 Adapter+Charging Cable
 Display Issue
Display-এর green-line issue আগেই পরিষ্কারভাবে উল্লেখ করা হচ্ছে। কোনো কিছু লুকানো হচ্ছে না। Buyer চাইলে সামনাসামনি এসে ফোনের সবকিছু check/test করে নিতে পারবেন।
 Asking Price: ৳23,500
 Reasonable offer হলে আলোচনা করা যাবে।"
Samsung Galaxy S22 Ultra 256 GB Black,32000,Used,"Chattogram, Boalkhali",28/08,https://bikroy.com/boalkhali/mobile-phones/samsung-galaxy-s22-ultra-256-gb-black-e08hXP35zh8O7znnWycY5GaL.html,5,2026-09-02T05:11:39.365808+00:00,individual,"✨ RAM: 12GB
💾 Storage: 256GB
🟢 Display: ১টি Green Line আছে
✅ Fingerprint: কাজ করে
📦 Case + Memo: আছে
🪪 ID Card: দেওয়া হবে
📱 ফোন: ব্যবহৃত / পলি করা
💰 চাওয়া দাম: ৩৫,০০০ টাকা
🤝 আলোচনা সাপেক্ষে
📍 লোকেশন: চট্টগ্রাম কালুরঘাট 
📞 যোগাযোগ 018XXXXXXXX"
Samsung Galaxy S24 256 GB Black,42000,Used,"Chattogram, New Market, Chattogram",16 hours ago,https://bikroy.com/new-market/mobile-phones/samsung-galaxy-s24-256-gb-black-C0sS7vNgpXQgNpwhtOEL5Xtw.html,3,2026-09-02T05:11:40.034334+00:00,individual,একটি Samsung S24 মোবাইল ফোন আর্জেন্ট বিক্রয় করা হবে
Samsung Galaxy S21 5G 256 GB Black,25000,Used,"Chattogram, Hathazari",19/08,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s21-5g-256-gb-black-1fGNyeFGas0EEyo5sQim6jTF.html,3,2026-09-02T05:11:40.701398+00:00,individual,"The mobile has its original charger, but since it was brought from abroad, there is no box. The mobile has been used with great care."
Samsung Galaxy A56 256 GB Green,35500,Used,"Chattogram, Muradpur",23 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-a56-256-gb-green-IO3H8Zlmn3Mr2TAtBrcmSSB.html,3,2026-09-02T05:11:41.385000+00:00,individual,"Samsung Galaxy A56 5G
 8GB RAM / 256GB Storage
 Full Box
 6.7"" FHD+ Super AMOLED Display
 120Hz Refresh Rate
 Exynos 1580 Processor
 50MP OIS Main Camera
 Benefits:
 15-day replacement guarantee
 Shop No: 319, 3rd Floor
 CPDL RB Midtown Market, Muradpur, Chittagong (Next to Makkah Hotel)"
New Samsung Galaxy S24 Ultra 256 GB Blue,58000,Brand New,"Chattogram, Double Mooring",29/08,https://bikroy.com/double-mooring/mobile-phones/new-samsung-galaxy-s24-ultra-256-gb-blue-ddLGQcbGQUhQXQAEiSHXFOh2.html,4,2026-09-02T05:11:42.102671+00:00,individual,"Samsung s 24 ultra with box
256 gb
All okh
Note: Display change only.
Other okh
Location: East Madarbari, Chattogram 
Location must
Contact 015XXXXXXXX"
Samsung Galaxy A17 5G 128 GB Black,28500,Used,"Chattogram, Satkania",17/08,https://bikroy.com/satkania/mobile-phones/samsung-galaxy-a17-5g-128-gb-black-iHsW8J0DIoFclIOtwSR2TK7K.html,3,2026-09-02T05:11:42.746360+00:00,individual,"*For Sale - Samsung Galaxy A17 5G (8GB/128GB)*
*Usage:* Only *1 month 24 days* 
*Condition:* *100% Fresh + Official*. Not a single scratch. Exactly like new.
*RAM/ROM:* *8GB RAM + 128GB Storage* + Memory card support"
Samsung Galaxy S24 FE 128 GB White,41599,Used,"Chattogram, Agrabad",23 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-fe-128-gb-white-leqdQcuBFXsG6JhGq5r3usE.html,3,2026-09-02T05:11:43.426186+00:00,individual,"Samsung S24 FE 5G
Set in fully fresh condition
200% ok set
RAM 8+128
With charger
100% genuine phone... Not a single security issue please..."
Samsung Galaxy S25 Ultra 256 GB Silver,88000,Used,"Dhaka, Mirpur",9 hours ago,https://bikroy.com/mirpur/mobile-phones/samsung-galaxy-s25-ultra-256-gb-silver-defMRCcPFrDttt7HKO6jHNjD.html,5,2026-09-02T05:11:44.068169+00:00,individual,"Samsung Galaxy S25 Ultra 5G — 256GB  
 Model: Samsung S25 Ultra
 Storage: 256GB
 Used: 12 Months
 Original Box: Available(With Invoice)
 Cable : Available 
 Condition: Very Good, Full fresh  and  Wrapped with a full-body protective film.

Location Sony Mirpur 1"
Samsung Galaxy S25 Ultra 256 GB Black,91999,Used,"Dhaka, Bashundhara City",23 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/samsung-galaxy-s25-ultra-256-gb-black-jOwoXcwWHDhkB1SYXwEjjsIV.html,5,2026-09-02T05:11:44.692738+00:00,individual,"Samsung Galaxy S25 Ultra
 Titanium Black
 12GB RAM | 256GB Storage
 Full Boxed
 Inbox now for the latest price.
 Visit Our Shop
Basement-2, Shop No: 94 
Basundhara City Shopping Complex 
Panthapath Dhaka 1215 
 You can easily find our shop on the left side after going down the escalator."
Samsung Galaxy S25 Ultra 256 GB Silver,86000,Used,"Dhaka, Savar",2 hours ago,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s25-ultra-256-gb-silver-kldav1W9oHfCYbk0qUQQMjSc.html,2,2026-09-02T05:11:45.401391+00:00,individual,"Absolutely fresh condition! No scratches, never opened or serviced. Parts are 100% original. Comes with charger and shop cash memo. 7 days replacement and 1 year service warranty! Livewire Savar - NTECH BD, Sena Shopping Complex, Nabinagar, Savar. Cash on delivery available nationwide. Call for details:"
New Samsung Galaxy Z Flip7 256 GB,97999,Brand New,"Dhaka, Bashundhara City",2 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/new-samsung-galaxy-z-flip7-256-gb-fZNeUOyNH5E3Xz1NMCEwittK.html,3,2026-09-02T05:11:47.020773+00:00,individual,"10 days replacement guarantee
2 years service warranty
Safe courier facility across the country
Attractive exchange offers
Basement-1, Shop-84, Bashundhara City Shopping Mall
Prices are subject to change. Please contact us on WhatsApp before visiting."
Samsung Galaxy S25 Ultra 256 GB Gray,98000,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-xCq1E1hxvSsg988vNNWArBCq.html,5,2026-09-02T05:11:47.355532+00:00,individual,Get this Samsung S25 Ultra 12/256 GB in full fresh condition. Comes with the full box.
Samsung Galaxy S25 Ultra 256 GB Silver,90000,Used,"Dhaka, Basabo",20/08,https://bikroy.com/basabo/mobile-phones/samsung-galaxy-s25-ultra-256-gb-silver-kanMCRQdMn3L1qUGfmmiShtE.html,4,2026-09-02T05:11:47.775590+00:00,individual,"Phone purchased from KRY International, Bashundhara Branch.
Purchase date: December 1, 2025.
From the very beginning, I have been using an ERS screen protector, ERS camera protector, and ERS back cover, so there isn't a single scratch.
Price is almost fixed.
If you want to buy, call me directly."
Samsung Galaxy S24 Ultra 512 GB Gray,84000,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gray-r3lRnYjZxeBvwiOgwBFaTDLi.html,4,2026-09-02T05:11:48.588056+00:00,individual,Samsung s24 Ultra Jamuna future park
New Samsung Galaxy S26 512 GB White,195000,Brand New,"Dhaka, Uttara",16/08,https://bikroy.com/uttara/mobile-phones/new-samsung-galaxy-s26-512-gb-white-wIpYEidBB0YWYpDc9kzEfLt5.html,5,2026-09-02T05:11:49.143250+00:00,individual,"Brand New Samsung Galaxy S26 Ultra 12/512 With box, Chinese variant S Pen also included"
Samsung Galaxy S25 Ultra 256 GB Gray,92000,Used,"Dhaka, Baridhara",3 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-BhTJYKJNxR4Nmy56kgeLHHSZ.html,5,2026-09-02T05:11:49.803543+00:00,individual,Full box and in pristine condition.
Samsung Galaxy Z Fold7 512 GB Black,109990,Used,"Dhaka, Shyamoli",1 hour ago,https://bikroy.com/shyamoli/mobile-phones/samsung-galaxy-z-fold7-512-gb-black-5u59pn6g94GWtlPYW9HBW8vF.html,4,2026-09-02T05:11:50.313196+00:00,individual,"• Samsung Galaxy Z Fold 7 🔥
• Physical Dual SIM & Physical Sim + E-sim
• Full Box
JetBlack color 🔥

📍Price:
• Fold 7 12/256gb Dual physical SIM—109,990Tk
• Fold 7 12/512gb Physical Sim + E-sim—119,990Tk

💡 Extra সুবিধা:
✅ Exchange Available 🔄
✅ EMI Facility (T&C Apply) 💳
✅ ঢাকার বাইরে ডেলিভারি 🚚
✅ 100% Original Product Guarantee ✔️"
Samsung Galaxy S25 Ultra 256 GB Gray,97500,Used,"Dhaka, Mohammadpur",1 day ago,https://bikroy.com/mohammadpur/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-6CMn5aJDA2cbjqnAEQOZeNNX.html,5,2026-09-02T05:11:51.031620+00:00,individual,"Experience a device in full fresh, like-new condition with 256GB storage."
Samsung Galaxy S25 Ultra 256 GB Blue,92500,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-blue-k6uwPe9edJb3D7IhwVShcCTD.html,5,2026-09-02T05:11:51.709383+00:00,individual,"Samsung S25 Ultra 12/256GB. Full boxed, full fresh. 100% fresh like new condition."
Samsung Galaxy S25 Ultra 256 GB,87500,Used,"Dhaka, Dhanmondi",23 hours ago,https://bikroy.com/dhanmondi/mobile-phones/samsung-galaxy-s25-ultra-256-gb-5afAgN2283EelIyyyx6yiDgD.html,5,2026-09-02T05:11:52.229987+00:00,business,"We provide a 15-day replacement guarantee excluding display issues and a lifetime service warranty excluding parts. Our shop location: Dhanmondi-7, Orchard Point Market, Dhaka, Floor-3, Shop: Taher Technology, No-425, Mob 019XXXXXXXX"
Samsung Galaxy S25 Ultra 256 GB White,91000,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-white-foWlXuDs3rLYnMo1D46XSZ5n.html,5,2026-09-02T05:11:52.889432+00:00,individual,Samsung S25 ultra 12/256 without box fresh condition
New Samsung Galaxy A56 128 GB Gray,44000,Brand New,"Dhaka, Uttara",23 hours ago,https://bikroy.com/uttara/mobile-phones/new-samsung-galaxy-a56-128-gb-gray-ilMiglVoQqrRbnTPCfAEAp9Q.html,3,2026-09-02T05:11:53.505039+00:00,individual,"Grab the brand new Galaxy A56 5G in Gray with 8/128GB capacity!
100% original and non-refurbished product.
Enjoy a 7-day replacement guarantee and a 1-year service warranty.
Easy EMI facilities are also available.
Contact us today!
Exchange Hub
Shop No: 610, 611, 628 & 629, Level-6, Tropical Alauddin Tower
Sector 3, Road 2, Rajlaxmi, Uttara.
Call for details 017XXXXXXXX"
Samsung Galaxy A17 5G 128 GB Purple,25000,Used,"Dhaka, Mirpur",17 hours ago,https://bikroy.com/mirpur/mobile-phones/samsung-galaxy-a17-5g-128-gb-purple-rJzbLaLjv5uzTL4qqcVmxllH.html,4,2026-09-02T05:11:53.962137+00:00,individual,Full fredh. All okkke. Box changer sob ase
Samsung Galaxy S25 256 GB Gray,55999,Used,"Dhaka, Dhanmondi",5 hours ago,https://bikroy.com/dhanmondi/mobile-phones/samsung-galaxy-s25-256-gb-gray-ufhJXASHJSDhnOred4AM6QGx.html,4,2026-09-02T05:11:54.471619+00:00,individual,"Galaxy S25 12+256gb dual box 
No any scratch or dent 
Snapdragon 8Elit
Camera & battery backup so Good
Warranty policy:-
We will provide 10 day's replacement & 2 years service(without parts)
Address:- 3rd floor, shop No-411, Orchard point shopping complex, dhanmandi 7"
Samsung Galaxy A35 128 GB Black,28000,Used,"Dhaka, Savar",2 hours ago,https://bikroy.com/savar/mobile-phones/samsung-galaxy-a35-128-gb-black-rD3Pvm6Lz0BRHjXqVsDAFU2P.html,4,2026-09-02T05:11:54.922529+00:00,individual,"📌 স্পেসিফিকেশন:

Model:Galaxy A35
RAM:8 GB
ROM:128 GB
Battery:5000

Guarantee/Warranty: 7days replacement guarantee And 1year service warranty.


🔄 **Used Phone Buy | Sell | Exchange**
পুরাতন মোবাইল বিক্রি বা এক্সচেঞ্জ করার সুবিধা রয়েছে।

🏪 MODINA MOBILE ZONE

📍 Shop # E-180 (Level-5), Sena Shopping Complex, Nabinagar, Savar, Dhaka."
Samsung Galaxy S24 Ultra 256 GB Bronze,67000,Used,"Dhaka, Keraniganj",2 days ago,https://bikroy.com/keraniganj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bronze-s1sZ1Ed5y0y2rEqzxLPkm5VU.html,3,2026-09-02T05:11:55.557644+00:00,individual,"Samsung s24 ultra 
১২/২৫৬/ 
ভিয়েতনাম ভেরিয়েন্ট 
ফোন এর   সাথে অরজিনাল  বক্স আছে 
আমি নতুন কিনছিলাম আমি বাইক কিনবো দেইখা এইটা সেল করতাছি অনেক সখের একটা ফোন ছিলো ফোন ফুল ফ্রেশ জাস্ট হাতের থেকে পরে পিছের বেক সেল ফেটে গেছে এটাই সমস্যা তা সারা কনো সমস্যা নাই জত খুশি চেক করে নিতে পারবেন ইমারজেন্সি দরকার তাই সেল দিয়ে দিতাছি অনেক কমে দিয়ে দিতাছি"
New Samsung Galaxy A55 256 GB,40999,Brand New,"Dhaka, Motijheel",23 hours ago,https://bikroy.com/motijheel/mobile-phones/new-samsung-galaxy-a55-256-gb-iNrj3fQSDUQlLMVzJgufGk7W.html,3,2026-09-02T05:11:56.277916+00:00,individual,Please Call For Details 016XXXXXXXX
